articulo,numero,topico,score
Artículo 63,19,Banco Central,0.007311414927244186
Artículo 63,19,Bienes comunes naturales,0.0064045158214867115
Artículo 63,19,Derechos de la naturaleza,0.005773893557488918
Artículo 63,19,Agencia Nacional de Protección de Datos,0.005643079988658428
Artículo 63,19,Buen gobierno y función pública,0.005556769203394651
Artículo 63,19,Derechos fundamentales,0.005548533052206039
Artículo 63,19,Ruralidad,0.005272970534861088
Artículo 63,19,Nacionalidad y ciudadanía,0.0040779090486466885
Artículo 63,19,Defensoría del Pueblo y de la Niñez,0.003681714879348874
Artículo 63,19,Defensoría de la Naturaleza,0.0031880640890449286
Artículo 63,19,Autonomías territoriales indígenas,0.002968817949295044
Artículo 63,19,Sufragio y sistema electoral,0.002700431738048792
Artículo 63,19,Estatuto de los minerales,0.0025951953139156103
Artículo 63,19,Estatuto de las aguas,0.0018856634851545095
Artículo 63,20,Principios y disposiciones generales,0.650570273399353
Artículo 63,20,Sistemas de justicia,0.09441141784191132
Artículo 63,20,Acciones constitucionales,0.0654354840517044
Artículo 63,20,Órganos autónomos constitucionales,0.029156118631362915
Artículo 63,20,Consejo de la Justicia,0.0256129689514637
Artículo 63,20,Contraloría general de la república,0.012679437175393105
Artículo 63,20,Derechos fundamentales,0.012568200938403606
Artículo 63,20,Comuna autónoma,0.011228042654693127
Artículo 63,20,Poder legislativo,0.01122266985476017
Artículo 63,20,Ministerio Público,0.007951253093779087
Artículo 63,20,Corte Constitucional,0.006958866957575083
Artículo 63,20,Defensoría Penal Pública,0.006319361738860607
Artículo 63,20,Poder ejecutivo,0.005290284287184477
Artículo 63,20,Provincia,0.004939725156873465
Artículo 63,20,Organización territorial,0.004891018383204937
Artículo 63,20,Reforma Constitucional,0.004808925092220306
Artículo 63,20,Región autónoma,0.004348520655184984
Artículo 63,20,Proceso de creación de leyes,0.0036516713444143534
Artículo 63,20,Banco Central,0.0029792929999530315
Artículo 63,20,Sobre los derechos,0.0029439840000122786
Artículo 63,20,Participación y representación,0.00284078367985785
Artículo 63,20,Tipos de democracia,0.0025341196451336145
Artículo 63,20,Agencia Nacional de Protección de Datos,0.00238154549151659
Artículo 63,20,Cambio de Constitución,0.0023051309399306774
Artículo 63,20,Ruralidad,0.002284168265759945
Artículo 63,20,Autonomía fiscal,0.0022049392573535442
Artículo 63,20,Derechos de la naturaleza,0.002031430834904313
Artículo 63,20,Buen gobierno y función pública,0.0020167315378785133
Artículo 63,20,Defensoría del Pueblo y de la Niñez,0.0019915576558560133
Artículo 63,20,Bienes comunes naturales,0.0019714967347681522
Artículo 63,20,Autonomías territoriales indígenas,0.0018301859963685274
Artículo 63,20,Nacionalidad y ciudadanía,0.0017232447862625122
Artículo 63,20,Territorios especiales,0.0015650816494598985
Artículo 63,20,Defensoría de la Naturaleza,0.001562954275868833
Artículo 63,20,Estatuto de los minerales,0.0010853506391867995
Artículo 63,20,Sufragio y sistema electoral,0.0008666139910928905
Artículo 63,20,Estatuto de las aguas,0.0008371841395273805
Artículo 64,0,Poder legislativo,0.10326673835515976
Artículo 64,0,Poder ejecutivo,0.056601837277412415
Artículo 64,0,Acciones constitucionales,0.05406051501631737
Artículo 64,0,Contraloría general de la república,0.037089310586452484
Artículo 64,0,Proceso de creación de leyes,0.035928767174482346
Artículo 64,0,Órganos autónomos constitucionales,0.028326360508799553
Artículo 64,0,Nacionalidad y ciudadanía,0.02823256514966488
Artículo 64,0,Derechos fundamentales,0.026692552492022514
Artículo 64,0,Principios y disposiciones generales,0.0264610406011343
Artículo 64,0,Ministerio Público,0.024752376601099968
Artículo 64,0,Corte Constitucional,0.024665264412760735
Artículo 64,0,Consejo de la Justicia,0.02421935647726059
Artículo 64,0,Organización territorial,0.023875853046774864
Artículo 64,0,Sistemas de justicia,0.023778190836310387
Artículo 64,0,Autonomía fiscal,0.023546911776065826
Artículo 64,0,Reforma Constitucional,0.02317616157233715
Artículo 64,0,Buen gobierno y función pública,0.023138225078582764
Artículo 64,0,Cambio de Constitución,0.022909684106707573
Artículo 64,0,Sufragio y sistema electoral,0.022899938747286797
Artículo 64,0,Participación y representación,0.02248106338083744
Artículo 64,0,Provincia,0.022284993901848793
Artículo 64,0,Sobre los derechos,0.022251838818192482
Artículo 64,0,Estatuto de las aguas,0.021305464208126068
Artículo 64,0,Defensoría Penal Pública,0.02128339186310768
Artículo 64,0,Región autónoma,0.02103331685066223
Artículo 64,0,Banco Central,0.020709585398435593
Artículo 64,0,Bienes comunes naturales,0.020689180120825768
Artículo 64,0,Defensoría del Pueblo y de la Niñez,0.020055575296282768
Artículo 64,0,Comuna autónoma,0.020037170499563217
Artículo 64,0,Ruralidad,0.019982993602752686
Artículo 64,0,Defensoría de la Naturaleza,0.019926099106669426
Artículo 64,0,Tipos de democracia,0.01988288015127182
Artículo 64,0,Derechos de la naturaleza,0.019488641992211342
Artículo 64,0,Agencia Nacional de Protección de Datos,0.019270246848464012
Artículo 64,0,Autonomías territoriales indígenas,0.0189034566283226
Artículo 64,0,Estatuto de los minerales,0.018624544143676758
Artículo 64,0,Territorios especiales,0.018167976289987564
Artículo 65,0,Poder legislativo,0.461029976606369
Artículo 65,0,Acciones constitucionales,0.1353878527879715
Artículo 65,0,Principios y disposiciones generales,0.10763716697692871
Artículo 65,0,Poder ejecutivo,0.08705101907253265
Artículo 65,0,Autonomía fiscal,0.03560451790690422
Artículo 65,0,Proceso de creación de leyes,0.030622834339737892
Artículo 65,0,Órganos autónomos constitucionales,0.012185577303171158
Artículo 65,0,Contraloría general de la república,0.010597330518066883
Artículo 65,0,Organización territorial,0.01019283663481474
Artículo 65,0,Participación y representación,0.008622409775853157
Artículo 65,0,Buen gobierno y función pública,0.008329504169523716
Artículo 65,0,Cambio de Constitución,0.007701870985329151
Artículo 65,0,Ministerio Público,0.007580399513244629
Artículo 65,0,Reforma Constitucional,0.006180915515869856
Artículo 65,0,Comuna autónoma,0.006101638078689575
Artículo 65,0,Territorios especiales,0.005531578790396452
Artículo 65,0,Región autónoma,0.005459305830299854
Artículo 65,0,Corte Constitucional,0.0050541250966489315
Artículo 65,0,Provincia,0.004928179085254669
Artículo 65,0,Sobre los derechos,0.00421913294121623
Artículo 65,0,Banco Central,0.004172804299741983
Artículo 65,0,Derechos fundamentales,0.004025084897875786
Artículo 65,0,Consejo de la Justicia,0.003981748595833778
Artículo 65,0,Defensoría Penal Pública,0.003728286363184452
Artículo 65,0,Sistemas de justicia,0.0029613086953759193
Artículo 65,0,Tipos de democracia,0.0026842879597097635
Artículo 65,0,Sufragio y sistema electoral,0.0023778139147907495
Artículo 65,0,Agencia Nacional de Protección de Datos,0.0022766508627682924
Artículo 65,0,Bienes comunes naturales,0.0021595193538814783
Artículo 65,0,Defensoría del Pueblo y de la Niñez,0.0019648305606096983
Artículo 65,0,Derechos de la naturaleza,0.0017861194210126996
Artículo 65,0,Autonomías territoriales indígenas,0.001621194533072412
Artículo 65,0,Nacionalidad y ciudadanía,0.001425222959369421
Artículo 65,0,Estatuto de los minerales,0.001314758788794279
Artículo 65,0,Ruralidad,0.0011979339178651571
Artículo 65,0,Defensoría de la Naturaleza,0.001171084470115602
Artículo 65,0,Estatuto de las aguas,0.0011330739362165332
Artículo 65,1,Autonomía fiscal,0.2601400315761566
Artículo 65,1,Acciones constitucionales,0.23847773671150208
Artículo 65,1,Poder legislativo,0.19561941921710968
Artículo 65,1,Poder ejecutivo,0.0900677815079689
Artículo 65,1,Órganos autónomos constitucionales,0.06554979830980301
Artículo 65,1,Principios y disposiciones generales,0.0527491420507431
Artículo 65,1,Proceso de creación de leyes,0.021356262266635895
Artículo 65,1,Contraloría general de la república,0.018775390461087227
Artículo 65,1,Comuna autónoma,0.00857540499418974
Artículo 65,1,Defensoría Penal Pública,0.006158947013318539
Artículo 65,1,Reforma Constitucional,0.00558154471218586
Artículo 65,1,Ministerio Público,0.004037840291857719
Artículo 65,1,Consejo de la Justicia,0.0037831144873052835
Artículo 65,1,Sistemas de justicia,0.0036799409426748753
Artículo 65,1,Organización territorial,0.002713834634050727
Artículo 65,1,Derechos fundamentales,0.0024084029719233513
Artículo 65,1,Derechos de la naturaleza,0.002149848500266671
Artículo 65,1,Sobre los derechos,0.0020141475833952427
Artículo 65,1,Corte Constitucional,0.0017098869429901242
Artículo 65,1,Región autónoma,0.0015623033978044987
Artículo 65,1,Cambio de Constitución,0.0015260032378137112
Artículo 65,1,Agencia Nacional de Protección de Datos,0.001485575339756906
Artículo 65,1,Tipos de democracia,0.0014240102609619498
Artículo 65,1,Defensoría de la Naturaleza,0.001257081050425768
Artículo 65,1,Buen gobierno y función pública,0.0012131124967709184
Artículo 65,1,Provincia,0.0010541139636188745
Artículo 65,1,Bienes comunes naturales,0.0008745777304284275
Artículo 65,1,Participación y representación,0.0008460329263471067
Artículo 65,1,Nacionalidad y ciudadanía,0.0006387964822351933
Artículo 65,1,Banco Central,0.0005781128420494497
Artículo 65,1,Ruralidad,0.0005610327352769673
Artículo 65,1,Territorios especiales,0.00032964569982141256
Artículo 65,1,Sufragio y sistema electoral,0.00032086187275126576
Artículo 65,1,Defensoría del Pueblo y de la Niñez,0.00025159059441648424
Artículo 65,1,Estatuto de los minerales,0.00023361886269412935
Artículo 65,1,Autonomías territoriales indígenas,0.0001918728230521083
Artículo 65,1,Estatuto de las aguas,0.00010319764260202646
Artículo 65,2,Órganos autónomos constitucionales,0.29071733355522156
Artículo 65,2,Acciones constitucionales,0.23181097209453583
Artículo 65,2,Poder ejecutivo,0.15346768498420715
Artículo 65,2,Principios y disposiciones generales,0.06578361988067627
Artículo 65,2,Poder legislativo,0.06144443154335022
Artículo 65,2,Proceso de creación de leyes,0.03587885573506355
Artículo 65,2,Buen gobierno y función pública,0.034546129405498505
Artículo 65,2,Participación y representación,0.024581996724009514
Artículo 65,2,Autonomía fiscal,0.017740467563271523
Artículo 65,2,Comuna autónoma,0.016329169273376465
Artículo 65,2,Organización territorial,0.012110447511076927
Artículo 65,2,Ministerio Público,0.010371902026236057
Artículo 65,2,Región autónoma,0.01006917841732502
Artículo 65,2,Reforma Constitucional,0.007580379024147987
Artículo 65,2,Cambio de Constitución,0.0032953298650681973
Artículo 65,2,Tipos de democracia,0.0031163657549768686
Artículo 65,2,Contraloría general de la república,0.003029958112165332
Artículo 65,2,Derechos fundamentales,0.0017766428645700216
Artículo 65,2,Territorios especiales,0.0017734498251229525
Artículo 65,2,Defensoría Penal Pública,0.0016554960748180747
Artículo 65,2,Provincia,0.001599320792593062
Artículo 65,2,Corte Constitucional,0.0015404497971758246
Artículo 65,2,Consejo de la Justicia,0.0013896808959543705
Artículo 65,2,Nacionalidad y ciudadanía,0.0013224256690591574
Artículo 65,2,Sobre los derechos,0.0012480904115363955
Artículo 65,2,Banco Central,0.0010364181362092495
Artículo 65,2,Agencia Nacional de Protección de Datos,0.0007501196814700961
Artículo 65,2,Derechos de la naturaleza,0.0006075578858144581
Artículo 65,2,Sistemas de justicia,0.0004942197119817138
Artículo 65,2,Defensoría de la Naturaleza,0.000473128748126328
Artículo 65,2,Defensoría del Pueblo y de la Niñez,0.00045303715160116553
Artículo 65,2,Bienes comunes naturales,0.00043321066186763346
Artículo 65,2,Sufragio y sistema electoral,0.00041757087456062436
Artículo 65,2,Estatuto de los minerales,0.0003676591149996966
Artículo 65,2,Ruralidad,0.00030371916363947093
Artículo 65,2,Autonomías territoriales indígenas,0.0002737489703577012
Artículo 65,2,Estatuto de las aguas,0.00020991252677049488
Artículo 65,3,Órganos autónomos constitucionales,0.2622646689414978
Artículo 65,3,Autonomía fiscal,0.21369652450084686
Artículo 65,3,Acciones constitucionales,0.12652043998241425
Artículo 65,3,Poder ejecutivo,0.1165349930524826
Artículo 65,3,Organización territorial,0.06658239662647247
Artículo 65,3,Principios y disposiciones generales,0.032192621380090714
Artículo 65,3,Participación y representación,0.024501105770468712
Artículo 65,3,Comuna autónoma,0.022357860580086708
Artículo 65,3,Ministerio Público,0.012678581289947033
Artículo 65,3,Sobre los derechos,0.010656764730811119
Artículo 65,3,Región autónoma,0.01055076252669096
Artículo 65,3,Tipos de democracia,0.00862172432243824
Artículo 65,3,Sistemas de justicia,0.008064723573625088
Artículo 65,3,Defensoría Penal Pública,0.008053641766309738
Artículo 65,3,Poder legislativo,0.007727370131760836
Artículo 65,3,Territorios especiales,0.00739576481282711
Artículo 65,3,Provincia,0.006080084480345249
Artículo 65,3,Contraloría general de la república,0.005603495053946972
Artículo 65,3,Buen gobierno y función pública,0.005527609493583441
Artículo 65,3,Reforma Constitucional,0.00521746464073658
Artículo 65,3,Nacionalidad y ciudadanía,0.004664083942770958
Artículo 65,3,Consejo de la Justicia,0.003880344098433852
Artículo 65,3,Derechos fundamentales,0.00367380166426301
Artículo 65,3,Banco Central,0.003589940257370472
Artículo 65,3,Cambio de Constitución,0.002763606607913971
Artículo 65,3,Corte Constitucional,0.0023992734495550394
Artículo 65,3,Estatuto de los minerales,0.0023114336654543877
Artículo 65,3,Bienes comunes naturales,0.0021490869112312794
Artículo 65,3,Proceso de creación de leyes,0.0021207460667937994
Artículo 65,3,Defensoría de la Naturaleza,0.0020985486917197704
Artículo 65,3,Derechos de la naturaleza,0.0018669833661988378
Artículo 65,3,Agencia Nacional de Protección de Datos,0.001633019302971661
Artículo 65,3,Ruralidad,0.0013927004765719175
Artículo 65,3,Defensoría del Pueblo y de la Niñez,0.0012304983101785183
Artículo 65,3,Autonomías territoriales indígenas,0.0011557504767552018
Artículo 65,3,Sufragio y sistema electoral,0.0011494063073769212
Artículo 65,3,Estatuto de las aguas,0.0010921976063400507
Artículo 65,4,Acciones constitucionales,0.22514265775680542
Artículo 65,4,Órganos autónomos constitucionales,0.15759319067001343
Artículo 65,4,Principios y disposiciones generales,0.0910886898636818
Artículo 65,4,Sobre los derechos,0.05350920557975769
Artículo 65,4,Autonomía fiscal,0.046985551714897156
Artículo 65,4,Poder ejecutivo,0.04633023217320442
Artículo 65,4,Poder legislativo,0.04612741991877556
Artículo 65,4,Ministerio Público,0.03604121878743172
Artículo 65,4,Buen gobierno y función pública,0.025191541761159897
Artículo 65,4,Derechos fundamentales,0.022113336250185966
Artículo 65,4,Participación y representación,0.021243581548333168
Artículo 65,4,Proceso de creación de leyes,0.019567005336284637
Artículo 65,4,Contraloría general de la república,0.019175997003912926
Artículo 65,4,Defensoría Penal Pública,0.0151875214651227
Artículo 65,4,Nacionalidad y ciudadanía,0.013902215287089348
Artículo 65,4,Organización territorial,0.013105446472764015
Artículo 65,4,Corte Constitucional,0.011895704083144665
Artículo 65,4,Consejo de la Justicia,0.011484391987323761
Artículo 65,4,Comuna autónoma,0.01141427643597126
Artículo 65,4,Tipos de democracia,0.01136340294033289
Artículo 65,4,Región autónoma,0.011150012724101543
Artículo 65,4,Reforma Constitucional,0.010733564384281635
Artículo 65,4,Provincia,0.009839587844908237
Artículo 65,4,Estatuto de los minerales,0.008795289322733879
Artículo 65,4,Territorios especiales,0.0076362877152860165
Artículo 65,4,Agencia Nacional de Protección de Datos,0.006622679531574249
Artículo 65,4,Bienes comunes naturales,0.006044153589755297
Artículo 65,4,Cambio de Constitución,0.005937300622463226
Artículo 65,4,Defensoría del Pueblo y de la Niñez,0.0051232632249593735
Artículo 65,4,Derechos de la naturaleza,0.0046652015298604965
Artículo 65,4,Banco Central,0.004356223624199629
Artículo 65,4,Autonomías territoriales indígenas,0.004191624466329813
Artículo 65,4,Defensoría de la Naturaleza,0.004109155386686325
Artículo 65,4,Sufragio y sistema electoral,0.003780313301831484
Artículo 65,4,Sistemas de justicia,0.003757273545488715
Artículo 65,4,Ruralidad,0.0030612482223659754
Artículo 65,4,Estatuto de las aguas,0.0017342043574899435
Artículo 65,5,Principios y disposiciones generales,0.25367864966392517
Artículo 65,5,Comuna autónoma,0.20768208801746368
Artículo 65,5,Órganos autónomos constitucionales,0.14473748207092285
Artículo 65,5,Acciones constitucionales,0.12103652954101562
Artículo 65,5,Participación y representación,0.041011612862348557
Artículo 65,5,Consejo de la Justicia,0.033005569130182266
Artículo 65,5,Poder legislativo,0.027998361736536026
Artículo 65,5,Contraloría general de la república,0.02783740684390068
Artículo 65,5,Defensoría Penal Pública,0.024983013048768044
Artículo 65,5,Región autónoma,0.014670119620859623
Artículo 65,5,Reforma Constitucional,0.013511600904166698
Artículo 65,5,Poder ejecutivo,0.011949743144214153
Artículo 65,5,Corte Constitucional,0.011894232593476772
Artículo 65,5,Organización territorial,0.007675229571759701
Artículo 65,5,Ministerio Público,0.007597849238663912
Artículo 65,5,Tipos de democracia,0.007220915053039789
Artículo 65,5,Provincia,0.005293003749102354
Artículo 65,5,Banco Central,0.005073766224086285
Artículo 65,5,Agencia Nacional de Protección de Datos,0.004411313217133284
Artículo 65,5,Territorios especiales,0.00257088546641171
Artículo 65,5,Cambio de Constitución,0.002494657412171364
Artículo 65,5,Proceso de creación de leyes,0.0024622767232358456
Artículo 65,5,Derechos fundamentales,0.0024298024363815784
Artículo 65,5,Sistemas de justicia,0.0022728792391717434
Artículo 65,5,Sobre los derechos,0.0022258765529841185
Artículo 65,5,Buen gobierno y función pública,0.002117860596626997
Artículo 65,5,Defensoría de la Naturaleza,0.0020458132494241
Artículo 65,5,Nacionalidad y ciudadanía,0.001473347656428814
Artículo 65,5,Autonomía fiscal,0.0013299278216436505
Artículo 65,5,Defensoría del Pueblo y de la Niñez,0.0012045406037941575
Artículo 65,5,Estatuto de los minerales,0.0011652493849396706
Artículo 65,5,Derechos de la naturaleza,0.0010471960995346308
Artículo 65,5,Autonomías territoriales indígenas,0.0010306300828233361
Artículo 65,5,Bienes comunes naturales,0.0010203724959865212
Artículo 65,5,Sufragio y sistema electoral,0.0008114871452562511
Artículo 65,5,Ruralidad,0.0007907162071205676
Artículo 65,5,Estatuto de las aguas,0.00023807755496818572
Artículo 65,6,Poder legislativo,0.26288658380508423
Artículo 65,6,Acciones constitucionales,0.20697031915187836
Artículo 65,6,Poder ejecutivo,0.19334475696086884
Artículo 65,6,Órganos autónomos constitucionales,0.09414197504520416
Artículo 65,6,Sobre los derechos,0.061020199209451675
Artículo 65,6,Proceso de creación de leyes,0.050618015229701996
Artículo 65,6,Principios y disposiciones generales,0.04712541028857231
Artículo 65,6,Corte Constitucional,0.028671108186244965
Artículo 65,6,Contraloría general de la república,0.011299435980618
Artículo 65,6,Autonomía fiscal,0.0085724713280797
Artículo 65,6,Participación y representación,0.007174518425017595
Artículo 65,6,Consejo de la Justicia,0.004077850840985775
Artículo 65,6,Buen gobierno y función pública,0.003285380080342293
Artículo 65,6,Derechos fundamentales,0.003209325484931469
Artículo 65,6,Ministerio Público,0.002842390676960349
Artículo 65,6,Comuna autónoma,0.002354790922254324
Artículo 65,6,Nacionalidad y ciudadanía,0.0021957671269774437
Artículo 65,6,Tipos de democracia,0.0016069554258137941
Artículo 65,6,Reforma Constitucional,0.0011000726372003555
Artículo 65,6,Región autónoma,0.0009120088070631027
Artículo 65,6,Organización territorial,0.0008582337759435177
Artículo 65,6,Defensoría Penal Pública,0.0007246494642458856
Artículo 65,6,Sistemas de justicia,0.0007035795133560896
Artículo 65,6,Provincia,0.0005824139225296676
Artículo 65,6,Cambio de Constitución,0.000473874737508595
Artículo 65,6,Defensoría del Pueblo y de la Niñez,0.00043691706378012896
Artículo 65,6,Defensoría de la Naturaleza,0.0004222173593007028
Artículo 65,6,Territorios especiales,0.0004186925361864269
Artículo 65,6,Banco Central,0.000355201045749709
Artículo 65,6,Agencia Nacional de Protección de Datos,0.0003425627655815333
Artículo 65,6,Derechos de la naturaleza,0.000340030383085832
Artículo 65,6,Bienes comunes naturales,0.0002340799110243097
Artículo 65,6,Ruralidad,0.00018547248328104615
Artículo 65,6,Estatuto de los minerales,0.0001658257533563301
Artículo 65,6,Sufragio y sistema electoral,0.0001432570570614189
Artículo 65,6,Estatuto de las aguas,0.00010263180593028665
Artículo 65,6,Autonomías territoriales indígenas,0.00010100360668729991
Artículo 66,0,Acciones constitucionales,0.3139191269874573
Artículo 66,0,Poder legislativo,0.12420052289962769
Artículo 66,0,Principios y disposiciones generales,0.06652046740055084
Artículo 66,0,Órganos autónomos constitucionales,0.0616522841155529
Artículo 66,0,Proceso de creación de leyes,0.04412008821964264
Artículo 66,0,Corte Constitucional,0.0403079017996788
Artículo 66,0,Comuna autónoma,0.02786821685731411
Artículo 66,0,Poder ejecutivo,0.026015542447566986
Artículo 66,0,Participación y representación,0.02287892811000347
Artículo 66,0,Reforma Constitucional,0.02268420346081257
Artículo 66,0,Consejo de la Justicia,0.01737699657678604
Artículo 66,0,Cambio de Constitución,0.016608718782663345
Artículo 66,0,Ministerio Público,0.0160541869699955
Artículo 66,0,Contraloría general de la república,0.01509016938507557
Artículo 66,0,Provincia,0.013420368544757366
Artículo 66,0,Derechos fundamentales,0.01206100545823574
Artículo 66,0,Buen gobierno y función pública,0.01166762225329876
Artículo 66,0,Región autónoma,0.011069035157561302
Artículo 66,0,Defensoría Penal Pública,0.01030883938074112
Artículo 66,0,Sobre los derechos,0.009942564181983471
Artículo 66,0,Organización territorial,0.008914761245250702
Artículo 66,0,Banco Central,0.008887292817234993
Artículo 66,0,Agencia Nacional de Protección de Datos,0.008601251058280468
Artículo 66,0,Territorios especiales,0.008418061770498753
Artículo 66,0,Sufragio y sistema electoral,0.008410346694290638
Artículo 66,0,Tipos de democracia,0.008377846330404282
Artículo 66,0,Sistemas de justicia,0.007486882619559765
Artículo 66,0,Bienes comunes naturales,0.007281137630343437
Artículo 66,0,Defensoría del Pueblo y de la Niñez,0.007076703477650881
Artículo 66,0,Nacionalidad y ciudadanía,0.006264804862439632
Artículo 66,0,Derechos de la naturaleza,0.006085994187742472
Artículo 66,0,Estatuto de los minerales,0.0056427475064992905
Artículo 66,0,Autonomía fiscal,0.005543488543480635
Artículo 66,0,Defensoría de la Naturaleza,0.005275198258459568
Artículo 66,0,Autonomías territoriales indígenas,0.005247592460364103
Artículo 66,0,Ruralidad,0.004920070990920067
Artículo 66,0,Estatuto de las aguas,0.003798981197178364
Artículo 67,0,Contraloría general de la república,0.2321159839630127
Artículo 67,0,Poder legislativo,0.13486415147781372
Artículo 67,0,Poder ejecutivo,0.11686002463102341
Artículo 67,0,Proceso de creación de leyes,0.06610812991857529
Artículo 67,0,Acciones constitucionales,0.05877626687288284
Artículo 67,0,Principios y disposiciones generales,0.04083549603819847
Artículo 67,0,Órganos autónomos constitucionales,0.03163977339863777
Artículo 67,0,Comuna autónoma,0.022060496732592583
Artículo 67,0,Autonomía fiscal,0.021870136260986328
Artículo 67,0,Corte Constitucional,0.01951656863093376
Artículo 67,0,Provincia,0.018389815464615822
Artículo 67,0,Ministerio Público,0.016451310366392136
Artículo 67,0,Tipos de democracia,0.014989725314080715
Artículo 67,0,Consejo de la Justicia,0.013226160779595375
Artículo 67,0,Participación y representación,0.013152243569493294
Artículo 67,0,Banco Central,0.013017748482525349
Artículo 67,0,Organización territorial,0.012672812677919865
Artículo 67,0,Defensoría Penal Pública,0.012131142430007458
Artículo 67,0,Región autónoma,0.011943296529352665
Artículo 67,0,Buen gobierno y función pública,0.011931637302041054
Artículo 67,0,Reforma Constitucional,0.010272649116814137
Artículo 67,0,Sobre los derechos,0.01009479258209467
Artículo 67,0,Territorios especiales,0.009633115492761135
Artículo 67,0,Estatuto de los minerales,0.008731452748179436
Artículo 67,0,Nacionalidad y ciudadanía,0.007714312989264727
Artículo 67,0,Autonomías territoriales indígenas,0.007492581848055124
Artículo 67,0,Derechos fundamentales,0.007425263989716768
Artículo 67,0,Cambio de Constitución,0.007364574819803238
Artículo 67,0,Defensoría de la Naturaleza,0.00713038956746459
Artículo 67,0,Agencia Nacional de Protección de Datos,0.006194376386702061
Artículo 67,0,Bienes comunes naturales,0.005842240061610937
Artículo 67,0,Defensoría del Pueblo y de la Niñez,0.005486517213284969
Artículo 67,0,Derechos de la naturaleza,0.005166205577552319
Artículo 67,0,Sufragio y sistema electoral,0.004908798728138208
Artículo 67,0,Sistemas de justicia,0.004902545362710953
Artículo 67,0,Ruralidad,0.004786284640431404
Artículo 67,0,Estatuto de las aguas,0.0043011074885725975
Artículo 68,0,Poder ejecutivo,0.12479376047849655
Artículo 68,0,Poder legislativo,0.12433343380689621
Artículo 68,0,Acciones constitucionales,0.09529180079698563
Artículo 68,0,Órganos autónomos constitucionales,0.06336113810539246
Artículo 68,0,Proceso de creación de leyes,0.05202282965183258
Artículo 68,0,Corte Constitucional,0.05099177360534668
Artículo 68,0,Participación y representación,0.038839101791381836
Artículo 68,0,Principios y disposiciones generales,0.033051684498786926
Artículo 68,0,Comuna autónoma,0.03190173953771591
Artículo 68,0,Contraloría general de la república,0.02379816398024559
Artículo 68,0,Provincia,0.021853074431419373
Artículo 68,0,Ministerio Público,0.021242845803499222
Artículo 68,0,Consejo de la Justicia,0.021182982251048088
Artículo 68,0,Tipos de democracia,0.01902177929878235
Artículo 68,0,Buen gobierno y función pública,0.01645100675523281
Artículo 68,0,Organización territorial,0.01571975275874138
Artículo 68,0,Defensoría Penal Pública,0.01544537115842104
Artículo 68,0,Sobre los derechos,0.015252410434186459
Artículo 68,0,Reforma Constitucional,0.014627031050622463
Artículo 68,0,Región autónoma,0.014558462426066399
Artículo 68,0,Nacionalidad y ciudadanía,0.014505837112665176
Artículo 68,0,Cambio de Constitución,0.013266166672110558
Artículo 68,0,Defensoría del Pueblo y de la Niñez,0.01304297149181366
Artículo 68,0,Sistemas de justicia,0.012714221142232418
Artículo 68,0,Defensoría de la Naturaleza,0.012563636526465416
Artículo 68,0,Bienes comunes naturales,0.012263831682503223
Artículo 68,0,Agencia Nacional de Protección de Datos,0.01218432281166315
Artículo 68,0,Derechos fundamentales,0.011788739822804928
Artículo 68,0,Sufragio y sistema electoral,0.011740436777472496
Artículo 68,0,Banco Central,0.011600603349506855
Artículo 68,0,Territorios especiales,0.010156580246984959
Artículo 68,0,Derechos de la naturaleza,0.009503309614956379
Artículo 68,0,Ruralidad,0.009454669430851936
Artículo 68,0,Autonomías territoriales indígenas,0.008948024362325668
Artículo 68,0,Autonomía fiscal,0.008729822002351284
Artículo 68,0,Estatuto de los minerales,0.007746451999992132
Artículo 68,0,Estatuto de las aguas,0.00605023605749011
Artículo 69,0,Órganos autónomos constitucionales,0.15055115520954132
Artículo 69,0,Acciones constitucionales,0.1269848495721817
Artículo 69,0,Principios y disposiciones generales,0.1147882267832756
Artículo 69,0,Tipos de democracia,0.06951600313186646
Artículo 69,0,Proceso de creación de leyes,0.06066595017910004
Artículo 69,0,Poder legislativo,0.03960603475570679
Artículo 69,0,Corte Constitucional,0.035932786762714386
Artículo 69,0,Participación y representación,0.025083640590310097
Artículo 69,0,Ministerio Público,0.021676963195204735
Artículo 69,0,Consejo de la Justicia,0.021574338898062706
Artículo 69,0,Comuna autónoma,0.02116244286298752
Artículo 69,0,Derechos fundamentales,0.02058267965912819
Artículo 69,0,Provincia,0.019879242405295372
Artículo 69,0,Contraloría general de la república,0.018731137737631798
Artículo 69,0,Poder ejecutivo,0.018569735810160637
Artículo 69,0,Reforma Constitucional,0.01625671423971653
Artículo 69,0,Cambio de Constitución,0.014842317439615726
Artículo 69,0,Agencia Nacional de Protección de Datos,0.014741908758878708
Artículo 69,0,Territorios especiales,0.013607209548354149
Artículo 69,0,Defensoría Penal Pública,0.012797565199434757
Artículo 69,0,Banco Central,0.01276382990181446
Artículo 69,0,Nacionalidad y ciudadanía,0.012243624776601791
Artículo 69,0,Región autónoma,0.011662635952234268
Artículo 69,0,Defensoría del Pueblo y de la Niñez,0.010132047347724438
Artículo 69,0,Bienes comunes naturales,0.010130636394023895
Artículo 69,0,Buen gobierno y función pública,0.010059168562293053
Artículo 69,0,Organización territorial,0.009835303761065006
